Артикул;Название;Номенклaтурa;Баркод;ТМ;Статус;20-February-2024;21-February-2024;22-February-2024;23-February-2024;24-February-2024;25-February-2024;26-February-2024;27-February-2024;28-February-2024;29-February-2024;01-March-2024;02-March-2024;03-March-2024;26-February-03-March;04-March-2024;05-March-2024;06-March-2024;07-March-2024;08-March-2024;09-March-2024;10-March-2024;04-March-10-March;11-March-2024;12-March-2024;13-March-2024;14-March-2024;15-March-2024;16-March-2024;17-March-2024;11-March-17-March;18-March-2024;19-March-2024;20-March-2024;21-March-2024;22-March-2024;23-March-2024;24-March-2024;18-March-24-March;25-March-2024;26-March-2024;27-March-2024;28-March-2024;29-March-2024;30-March-2024;31-March-2024;25-March-31-March;01-April-2024;02-April-2024;03-April-2024;04-April-2024;05-April-2024;06-April-2024;07-April-2024;01-April-07-April;08-April-2024;   ;Остаток;Остаток fbs;Цена;Цена до скидки;Наценка;Остаток на РЦ;Остаток РЦ Иркутск;В резерве;Выручка;Доля выручки;Итого наценка;Спринт озон;Спринт вб;IDC;Оценка IDC;1;                              ;Рыночная цена конкурентов, руб.;Моя цена на других площадках, руб.;Индекс цен;Ценовой индекс товара на Ozon;Ценовой индекс товара на рынке;Ценовой индекс товара на рынке на мои товары;Ссылка на рыночную цену конкурентов;Средняя прибыль за период  10 последних дней;Средняя прибыль;Взвешенная средняя прибыль;Категория за прошлый день;Категории товров по прибыли;Разница категрий;Хиты. Без ограничения срока действия Цена;Хиты. Без ограничения срока действия Наценка;СуперХиты. Без ограничения срока действия Цена;СуперХиты. Без ограничения срока действия Наценка;СуперХиты со скидкой на комиссию - 5%.Без ограничения срока действия Цена;СуперХиты со скидкой на комиссию - 5%.Без ограничения срока действия Наценка; МегаХиты. Без ограничения срока действия Цена; МегаХиты. Без ограничения срока действия Наценка;МегаХиты со скидкой на комиссию - 5%. Без ограничения срока действия Цена;МегаХиты со скидкой на комиссию - 5%. Без ограничения срока действия Наценка;Категория;turnover;Наценка_fbs;Разница в цене предыдущего дня;Стандартное отклонение цен за последние 7 дней;Стандартное отклонение цен за последние 3 дня;Отличие максимальной цены от минимальной за 3 дня;прибыль с единицы товара;Moscow_warehouses;Шушары 8.11;Адыгейск 13.11;Пушкино 13.11;Софьино 13.11;Екат 16.11;Самара;Шушары 23.11;Склад Химки (FBS обычные товары);Склад Иркутск;ПСР
50332;Терка ручная широкая;301551153;4664347683263;Shiny Kitchen;текущий;4;9;10;6;12;10;7;8;11;7;6;2;6;47;12;5;2;6;10;6;3;44;9;6;8;1;6;10;5;45;4;4;8;2;3;2;5;28;0;4;4;2;5;8;4;27;5;3;5;3;0;2;7;25;3;   ;182;0.0;674.0;1530.0;100.3;4.0;2.0;;2022.0;0.07857248331014759;;;;37.76;Средняя;;;490.0;490.0;Невыгодный;0.0;1.07;1.07;https://market.yandex.ru/product/1494332485/?sku=101542808166;223.0;306.0;0.05245573404599991;3.0;3.0;;603.0;78.51;569.0;68.08;0.0;-106.56;536.0;57.95;0.0;-106.56;Household;46.33;89.41;;;;;176.51;0.0;;;;;;;;0.0;0.0;0.0
50333;Решетка-дисплей золотая;792599368;4610828107483;Birdhouse;текущий Дарья;2;5;4;3;2;8;2;3;7;5;5;7;4;33;7;8;5;5;10;3;2;40;7;7;4;2;2;7;3;32;6;3;1;2;2;3;10;27;4;4;0;1;5;2;5;21;10;5;7;4;7;7;10;50;8;   ;460;51.0;850.0;1500.0;70.92;546.0;160.0;;6800.0;0.26423980539515507;;;;95.83;Низкая;;;683.0;683.0;Выгодный;0.0;0.94;0.94;https://market.yandex.ru/product/1814838699/?sku=101932663359;1873.0;769.0;0.1318250309848821;3.0;3.0;;799.0;60.54;777.0;56.06;756.0;51.79;756.0;51.79;714.0;43.24;Household;85.87;62.22;;;;;192.78;26.0;;;;;;100.0;;38.0;13.0;0.0
50340;Ланчбокс с приборами желто-зеленый;793140326;4675463424265;Shiny Kitchen;текущий Дарья;29;5;2;2;3;4;5;1;2;3;4;1;6;22;5;6;1;2;1;3;2;20;6;4;17;29;51;43;45;195;21;67;62;50;59;31;40;330;17;7;12;5;3;7;6;57;10;3;7;7;6;8;2;43;6;   ;809;121.0;640.0;1500.0;66.06;1367.0;356.0;;3840.0;0.1492177724584405;;ТЗ 6 (14.06-20.06);ТЗ 14 (04.08-17.08);65.24;Средняя;;;439.0;439.0;Невыгодный;0.0;1.1;1.1;https://wildberries.ru/catalog/136383287/detail.aspx;376.0;423.0;0.07251233824005869;3.0;3.0;;506.0;31.14;506.0;31.14;0.0;-100.74;493.0;27.75;0.0;-100.74;Household;127.26;56.92;;;;;136.9;78.0;;48.0;;;144.0;96.0;;96.0;25.0;0.0
50341;Ланчбокс квадратный желто-зеленый;793142402;4682924599837;Shiny Kitchen;текущий Дарья;1;3;2;0;1;1;3;2;4;2;1;2;3;17;2;3;1;0;4;2;1;13;3;3;4;5;1;1;6;23;2;3;6;4;2;4;4;25;1;4;3;1;3;4;7;23;5;5;2;4;1;1;3;21;1;   ;320;142.0;646.0;1500.0;87.7;1462.0;565.0;1.0;646.0;0.025102781512539734;;;ТЗ 3 (26.05-2.06);115.11;Низкая;;;427.0;427.0;Невыгодный;0.0;1.13;1.13;https://market.yandex.ru/product/1761860276/?sku=101925020459;684.0;424.0;0.07268376220752928;3.0;3.0;;626.0;81.68;626.0;81.68;625.0;81.37;625.0;81.37;0.0;-106.96;Household;101.82;76.74;;;;;157.2;62.0;;48.0;;;;;;102.0;40.0;0.0
50342;Ланчбокс с ручками желто-зеленый;793153607;4689422537347;Shiny Kitchen;текущий Дарья;1;7;3;2;5;5;5;3;7;2;2;10;2;31;20;8;3;9;4;1;4;49;4;3;1;1;2;0;4;15;3;1;3;5;2;2;3;19;8;17;32;29;14;29;35;164;43;13;6;6;9;4;5;86;9;   ;555;47.0;453.0;1375.0;42.71;407.0;319.0;2.0;4077.0;0.1584273068523599;;ТЗ 13 (1.08-11.08);;85.38;Средняя;;;400.0;400.0;Невыгодный;0.0;1.1;1.1;https://wildberries.ru/catalog/136383290/detail.aspx;770.0;583.0;0.09994017303535277;3.0;3.0;;453.0;42.71;453.0;42.71;0.0;-103.69;442.0;39.16;0.0;-103.69;Household;30.96;32.13;;23.45;;;71.39;55.0;;60.0;;;;;;25.0;22.0;0.0
50343;Ланчбокс двухэтажный желто-зеленый;793135770;4679995347757;Shiny Kitchen;текущий;8;3;5;23;33;30;63;46;38;42;44;27;41;301;36;43;20;7;9;11;16;142;13;18;2;1;2;6;3;45;6;3;5;4;2;4;7;31;3;5;3;9;5;1;3;29;3;3;2;2;2;3;4;19;2;   ;546;11.0;765.0;1950.0;65.14;164.0;;1.0;1530.0;0.05945395621390989;;ТЗ 27 (29.09 - 29.10);;45.81;Средняя;;;543.0;543.0;Невыгодный;0.0;1.09;1.09;https://wildberries.ru/catalog/136383291/detail.aspx;706.0;243.0;0.04165602409535286;3.0;3.0;;666.0;44.21;629.0;36.39;0.0;-96.59;592.0;28.57;0.0;-96.59;Household;162.64;57.4;;;;;166.42;44.0;;;360.0;;;;;11.0;0.0;0.0
50344;Ланчбокс для супа;920242216;4646824835341;Shiny Kitchen;текущий Дарья;19;17;13;11;14;25;20;17;21;17;16;14;12;117;12;9;9;10;1;9;7;57;13;9;9;9;7;10;9;66;9;10;13;12;10;16;11;81;13;11;22;13;9;10;7;85;9;9;9;10;2;10;10;59;7;   ;25;0.0;540.0;1010.0;125.01;4.0;4.0;;3780.0;0.14688624476377737;;ТЗ 10 (10.07-19.07);;2.23;Высокая;;;0.0;0.0;;0.0;0.0;0.0;;684.0;837.0;0.1434818607728821;3.0;3.0;;468.0;92.29;442.0;80.47;0.0;-120.49;416.0;68.65;0.0;-120.49;;;109.64;;;;;148.53;0.0;;;;;;;;0.0;0.0;0.0
50350;Ланчбокс 1100мл серо-черный;302028844;4628258755655;Shiny Kitchen;текущий;4;2;3;2;4;4;4;8;6;5;6;5;16;50;12;66;17;8;12;15;19;149;16;28;7;8;7;3;4;73;3;4;6;10;3;2;2;30;8;13;18;7;11;5;7;69;11;22;26;17;19;12;10;117;14;   ;865;75.0;594.0;1996.0;53.83;933.0;1056.0;33.0;8316.0;0.32314973848031026;;ТЗ 11 (20.07-31.07);;94.54;Низкая;;;373.0;373.0;Невыгодный;0.0;1.18;1.18;https://market.yandex.ru/product/1761046982/?sku=101671820492;1402.0;1579.0;0.2706784446360583;2.0;2.0;;576.0;49.17;576.0;49.17;0.0;-100.17;561.0;45.28;0.0;-100.17;Household;63.07;44.57;;;;;112.15;4.0;;60.0;;;180.0;180.0;;0.0;75.0;0.0
50351;Ланч Бокс с приборами 1000 мл, квадратный, зеленый;596966895;4628478992892;Shiny Kitchen;отказ;0;0;0;0;1;0;0;0;0;0;1;0;3;4;4;3;1;1;2;18;5;34;6;5;3;3;8;4;5;34;3;3;12;3;9;3;2;35;12;25;13;64;12;37;44;207;40;13;3;20;39;14;16;145;23;   ;630;16.0;242.0;1628.0;-29.99;165.0;139.0;30.0;5566.0;0.21628805247491664;;ТЗ 18 (25.08-03.09);;97.98;Низкая;;;355.0;355.0;Выгодный;0.0;0.74;0.74;https://market.yandex.ru/product/1761860276/?sku=101792892812;143.0;303.0;0.05194146214358814;3.0;3.0;;345.0;-2.43;345.0;-2.43;0.0;-94.78;336.0;-4.84;0.0;-94.78;Household;;-38.06;;89.51;;;-60.53;1.0;;48.0;;;192.0;240.0;;6.0;10.0;0.0
50352;Ланч Бокс с приборами 1000 мл, квадратный, серо-черный;600767117;4692447938266;Shiny Kitchen;отказ;1;4;1;1;2;0;2;2;3;3;1;1;2;14;2;2;1;1;0;2;0;8;0;3;2;1;0;1;0;7;1;0;0;1;0;2;0;4;2;1;1;1;1;1;0;7;3;3;1;7;11;10;10;45;6;   ;520;0.0;295.0;1878.0;-15.95;5.0;;;1770.0;0.06878006699256242;;;;495.24;Критическая;1.0;;348.0;348.0;Выгодный;0.0;0.83;0.83;https://market.yandex.ru/product/1761860276/?sku=101792906108;53.0;256.0;0.04388453567247051;3.0;3.0;;409.0;14.55;409.0;14.55;0.0;-94.93;398.0;11.61;0.0;-94.93;Household;130.0;-24.2;;62.85;;;-32.2;0.0;;48.0;;;200.0;;;0.0;0.0;0.0
50353;Ланчбокс прямоугольный 1100мл зеленый;600759878;4644834658561;Shiny Kitchen;отказ;5;5;4;2;4;2;8;6;2;4;2;5;3;30;2;4;1;4;3;5;4;23;8;1;5;1;3;3;5;26;2;0;3;5;2;1;2;15;1;5;1;1;2;2;1;13;0;3;0;7;8;11;13;42;15;   ;587;4.0;284.0;1778.0;-18.95;63.0;3.0;;4260.0;0.16553846632108246;;;;110.34;Низкая;;;290.0;290.0;Выгодный;0.0;0.96;0.96;https://wildberries.ru/catalog/83332975/detail.aspx;434.0;365.0;0.0625697481267646;3.0;3.0;;475.0;32.04;448.0;24.83;0.0;-94.81;422.0;17.89;0.0;-94.81;Household;119.1;-27.14;;93.94;;;-38.33;118.0;;48.0;;;144.0;;;4.0;0.0;0.0
50354;Ланчбокс прямоугольный 1100мл серо-черный;600758938;4632694483799;Shiny Kitchen;текущий;15;10;12;3;9;5;11;10;7;5;9;2;7;51;3;8;5;4;4;2;6;32;7;3;4;7;3;3;4;31;1;0;1;8;2;2;1;15;1;1;1;0;1;2;0;6;3;4;4;3;4;2;0;20;2;   ;579;0.0;620.0;1978.0;64.45;10.0;3.0;2.0;1240.0;0.04818490568970475;;;;105.85;Низкая;;;462.0;462.0;Умеренный;0.0;1.02;1.02;https://wildberries.ru/catalog/83332976/detail.aspx;90.0;773.0;0.1325107268547645;3.0;3.0;;589.0;56.17;573.0;51.9;0.0;-101.12;558.0;47.89;0.0;-101.12;Household;300.22;55.15;;;;;130.35;81.0;;48.0;;;;;;0.0;0.0;0.0
50355;Ланч Бокс 1400 мл, зеленый;596974029;4689843763882;Shiny Kitchen;отказ;5;2;4;2;7;4;3;3;1;2;2;3;4;18;5;2;3;6;2;4;1;23;6;9;6;3;3;4;7;38;4;7;8;3;6;3;2;33;7;2;2;3;1;0;1;16;3;4;2;13;19;20;29;90;20;   ;470;0.0;299.0;1578.0;-13.3;3.0;3.0;9.0;5980.0;0.23237559356809226;;;;108.8;Низкая;1.0;;433.0;433.0;Выгодный;0.0;0.74;0.74;https://market.yandex.ru/product/1761861373/?sku=101792896883;77.0;190.0;0.03257055381941171;3.0;3.0;;475.0;35.39;459.0;30.97;432.0;23.5;432.0;23.5;0.0;-96.06;Household;55.29;-21.83;;88.28;;;-25.95;145.0;;48.0;;;;;;0.0;0.0;0.0
50356;Ланч Бокс 1400 мл, серо-черный;596975295;4697547539849;Shiny Kitchen;отказ;41;30;8;6;15;6;10;15;12;6;3;1;0;47;3;2;4;3;5;3;3;23;4;2;4;5;2;1;2;20;2;4;3;5;4;2;1;21;1;3;1;0;2;0;0;7;3;1;0;2;3;3;2;14;1;   ;176;0.0;427.0;1978.0;20.42;0.0;3.0;;427.0;0.016592705427019298;;;;31.04;Средняя;;;290.0;290.0;Невыгодный;0.0;1.31;1.31;https://wildberries.ru/catalog/83333806/detail.aspx;77.0;307.0;0.0526271580134705;3.0;3.0;;549.0;54.17;518.0;45.6;0.0;-97.75;488.0;37.3;0.0;-97.75;Household;117.33;11.45;;90.56;;;39.86;0.0;;48.0;;;;;;0.0;0.0;0.0
50357;Ланч бокс, 1100 мл, зеленый;600762039;4643939936734;Shiny Kitchen;текущий;6;9;8;5;6;6;6;6;15;8;6;13;44;98;57;66;24;3;6;4;5;165;5;22;21;6;18;10;8;90;10;5;5;4;4;2;1;31;9;24;15;13;3;8;6;78;6;8;1;1;4;7;4;31;1;   ;882;26.0;590.0;1658.0;76.59;239.0;121.0;2.0;590.0;0.02292668899752081;;;;71.01;Средняя;;;384.0;384.0;Невыгодный;0.0;1.15;1.15;https://market.yandex.ru/product/1761860278/?sku=101792892814;1182.0;884.0;0.1515387872439997;3.0;3.0;;513.0;52.8;484.0;43.84;0.0;-105.73;456.0;35.19;0.0;-105.73;Household;122.26;65.95;;;;;133.87;107.0;;60.0;;;180.0;180.0;;17.0;9.0;0.0
50360;Косметичка, розовая;283624239;4676952882856;REVOLUT;отказ;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;0.0;246.0;1656.0;1.21;4.0;;;0.0;0.0;;ТЗ 22 (8.09-17.09);;Нет продаж;Нет продаж;;;0.0;0.0;;0.0;0.0;0.0;;116.0;216.0;0.037027576973647;3.0;3.0;;309.0;29.32;288.0;19.95;0.0;-108.63;267.0;10.58;0.0;-108.63;Accessories;;-19.54;;52.46;;;1.57;;;;;;;;;0.0;0.0;0.0
50361;Косметичка, синяя;283624251;4643964673642;REVOLUT;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;0.0;320.0;1656.0;33.66;0.0;;;0.0;0.0;;;;Нет продаж;Нет продаж;;;353.0;0.0;Выгодный;0.0;0.91;0.0;https://wildberries.ru/catalog/66906338/detail.aspx;44.0;77.0;0.01319964549523527;3.0;3.0;;;;;;;;;;;;Accessories;;10.07;;;;;43.75;;;;;;;;;0.0;0.0;0.0
50362;Косметичка, голубая;283624250;4679259329994;REVOLUT;отказ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;0.0;266.0;1299.0;9.98;4.0;;;0.0;0.0;;;;Нет продаж;Нет продаж;1.0;;0.0;0.0;;0.0;0.0;0.0;;82.0;109.0;0.01868521245429408;3.0;3.0;;;;;;;;;;;;Accessories;;-11.54;;56.42;;;12.97;;;;;;;;;0.0;0.0;0.0
50363;Бьюти бокс для косметики, размер L, черный;570994437;4696554442456;REVOLUT;отказ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;0.0;2050.0;6999.0;14.11;3.0;;;0.0;0.0;;;;Нет продаж;Нет продаж;;;0.0;0.0;;0.0;0.0;0.0;;0.0;197.0;0.03377052159170582;3.0;3.0;;;;;;;;;;;;Accessories;;4.3;;434.99;;;178.06;;;;;;;;;0.0;0.0;0.0
50364;Бьюти бокс для косметики, размер L, розовый;570977447;4656866493867;REVOLUT;отказ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;0.0;2162.0;6999.0;18.84;4.0;;;0.0;0.0;;;;Нет продаж;Нет продаж;;;0.0;0.0;;0.0;0.0;0.0;;0.0;137.0;0.02348508354347055;3.0;3.0;;;;;;;;;;;;;;8.59;;458.75;;;237.79;;;;;;;;;0.0;0.0;0.0
50365;Бьюти бокс для косметики S, черный;570981976;4677624877521;REVOLUT;отказ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;0.0;1093.0;3999.0;23.4;1.0;;;0.0;0.0;;;;Нет продаж;Нет продаж;;;842.0;0.0;Невыгодный;0.0;1.23;0.0;https://wildberries.ru/catalog/78765562/detail.aspx;0.0;906.0;0.1553101145283527;3.0;3.0;;;;;;;;;;;;Accessories;;11.69;;232.09;;;139.86;;;;;;;;;0.0;0.0;0.0
50366;Бьюти бокс для косметики S, розовый;570958162;7432141559423;REVOLUT;отказ;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;0.0;1035.0;3999.0;20.79;6.0;;;0.0;0.0;;;;Нет продаж;Нет продаж;1.0;;1323.0;0.0;Выгодный;0.0;0.78;0.0;https://wildberries.ru/catalog/62245114/detail.aspx;0.0;398.0;0.068226739053294;3.0;3.0;;1480.0;65.28;1383.0;55.58;1298.0;47.08;1282.0;45.48;1197.0;36.98;Accessories;;9.22;;219.72;;;120.58;;;;;;;;;0.0;0.0;0.0
50367;Бьюти бокс для косметики, размер M, черный;570989750;4635344377240;REVOLUT;отказ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;0.0;2162.0;6800.0;35.87;4.0;;;0.0;0.0;;;;Нет продаж;Нет продаж;;;0.0;0.0;;0.0;0.0;0.0;;0.0;495.0;0.08485486389794103;3.0;3.0;;;;;;;;;;;;;;24.07;;458.25;;;383.52;;;;;;;;;0.0;0.0;0.0
50368;Бьюти бокс для косметики, размер M, розовый;570969578;7432141559429;REVOLUT;отказ;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;0.0;2007.0;6300.0;28.22;3.0;;;0.0;0.0;;;;0.0;Высокая;1.0;;0.0;0.0;;0.0;0.0;0.0;;0.0;248.0;0.0425131439327058;3.0;3.0;;2522.0;56.18;2350.0;46.84;2207.0;39.08;2178.0;37.51;2035.0;29.74;Accessories;;17.14;;425.59;;;301.51;;;;;;;;;0.0;0.0;0.0
50369;Органайзер для хранения документов;866613646;4659632728248;SSY;текущий Дарья;5;1;4;1;2;2;2;2;0;1;2;0;1;8;3;5;0;3;1;1;1;14;4;3;2;1;2;1;0;13;0;1;4;0;1;2;1;9;4;0;1;0;2;2;4;13;0;1;4;2;3;5;0;15;1;   ;123;0.0;890.0;1820.0;90.33;0.0;;;890.0;0.03458432747083647;;ТЗ 9 (05.07-11.07);ТЗ 14 (04.08-17.08);64.06;Средняя;;;0.0;0.0;;0.0;0.0;0.0;;1155.0;856.0;0.1467389161548233;3.0;3.0;;832.0;78.12;805.0;72.44;783.0;67.81;783.0;67.81;738.0;58.34;;68.88;68.62;;;;;248.94;0.0;;;;;;;;0.0;0.0;0.0
50370;Косметичка дорожная, серая;924862201;4626372705167;TRAVEL FRIENDLY;текущий Дарья;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;2;2;6;2;0;3;1;4;2;3;15;4;2;0;1;1;1;0;9;0;2;3;7;5;6;6;29;5;4;7;6;8;2;3;35;0;   ;472;46.0;554.0;1190.0;90.42;531.0;130.0;3.0;0.0;0.0;;;;383.74;Высокая;;;376.0;376.0;Невыгодный;0.0;1.21;1.21;https://wildberries.ru/catalog/155163040/detail.aspx;;;;;;;554.0;90.42;516.0;76.94;0.0;-106.19;478.0;63.46;0.0;-106.19;;103.25;64.51;;;;;147.82;77.0;;;;;;;;37.0;9.0;0.0
50371;Косметичка дорожная, синяя;924862319;4626483454619;TRAVEL FRIENDLY;текущий Дарья;1;0;0;1;0;1;0;0;0;0;1;2;1;4;0;0;0;1;1;0;1;3;1;1;2;1;1;1;3;10;0;1;5;9;11;15;12;53;8;2;5;10;8;4;8;45;3;7;1;6;3;8;4;32;6;   ;625;33.0;554.0;1190.0;90.42;433.0;45.0;;3324.0;0.12916663428433758;;;;293.43;Высокая;;;376.0;376.0;Невыгодный;0.0;1.21;1.21;https://wildberries.ru/catalog/155163041/detail.aspx;;;;;;;554.0;90.42;516.0;76.94;0.0;-106.19;478.0;63.46;0.0;-106.19;;116.67;64.51;;;;;147.82;121.0;;;;;;;;30.0;3.0;0.0
50372;Travel Friendly, Косметичка дорожная/ Сумка косметичка с отделениями на молнии/ Нессер дорожный, Розовый;1234204598;4672624409857;TRAVEL FRIENDLY;текущий Дарья;2;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;3;0;4;1;1;2;3;0;1;0;8;1;1;0;2;1;0;1;6;0;0;5;12;13;11;12;53;6;9;9;7;9;6;5;51;3;   ;535;42.0;554.0;1010.0;90.42;450.0;147.0;;1662.0;0.06458331714216879;;;;334.38;Высокая;;;376.0;376.0;Невыгодный;0.0;1.21;1.21;https://wildberries.ru/catalog/181301735/detail.aspx;;;;;;;554.0;90.42;516.0;76.94;0.0;-106.19;478.0;63.46;0.0;-106.19;;70.0;64.51;;;;;147.82;80.0;;;;;;;;32.0;10.0;0.0
50373;Косметичка розовая;954495443;4633931640814;REVOLUT;текущий Дарья;13;7;14;9;6;38;23;15;24;9;34;46;40;191;34;17;4;10;12;3;9;89;15;2;7;2;2;1;0;29;1;2;2;4;2;1;0;12;0;5;4;4;4;9;6;32;3;5;9;2;3;1;2;25;6;   ;917;142.0;326.0;1010.0;73.53;1501.0;508.0;2.0;1956.0;0.07600780284601814;;ТЗ 13 (1.08-11.08), ТЗ 21 (5.09-14.09);ТЗ 14 (04.08-17.08);105.16;Низкая;;;284.0;291.0;Невыгодный;0.0;1.1;1.08;https://wildberries.ru/catalog/160793446/detail.aspx;92.0;236.0;0.04045605632305875;3.0;3.0;;308.0;62.59;287.0;49.83;0.0;-124.65;266.0;37.07;0.0;-124.65;;203.78;41.09;;;;;70.18;135.0;;;;;;;;106.0;36.0;0.0
50374;Косметичка голубая;954518570;4633942629150;REVOLUT;текущий Дарья;13;4;10;11;7;10;29;12;68;40;17;19;9;194;11;14;7;10;5;3;1;51;5;8;5;1;5;4;3;31;0;0;5;8;4;4;3;24;0;0;1;2;4;2;1;10;1;1;4;2;4;2;1;15;4;   ;1075;205.0;316.0;1010.0;67.56;2069.0;857.0;;1264.0;0.04911751676757001;;ТЗ 13 (1.08-11.08), ТЗ 21 (5.09-14.09);ТЗ 14 (04.08-17.08);140.89;Низкая;;;265.0;265.0;Невыгодный;0.0;1.14;1.14;https://wildberries.ru/catalog/158682575/detail.aspx;79.0;208.0;0.03565618523388229;3.0;3.0;;306.0;61.48;304.0;60.27;0.0;-124.54;290.0;51.76;0.0;-124.54;;518.97;35.64;;;;;64.49;181.0;;;;;;;;145.0;60.0;0.0
50390;Пинцет для бровей изогнутый;302048565;4638290217462;REVOLUT;текущий;14;29;15;23;26;23;21;24;22;21;21;26;15;150;20;15;25;20;24;18;19;141;23;24;23;23;8;8;8;117;8;6;6;4;3;2;5;34;4;5;4;1;4;1;2;21;2;3;3;4;1;3;0;16;4;   ;1548;27.0;292.0;1010.0;96.81;9.0;389.0;;1168.0;0.04538707245610899;;;;106.03;Низкая;;;226.0;226.0;Невыгодный;0.0;1.21;1.21;https://wildberries.ru/catalog/37363897/detail.aspx;183.0;351.0;0.06016981258217637;3.0;3.0;;277.0;84.09;270.0;78.15;0.0;-150.97;262.0;71.37;0.0;-150.97;Health&Beauty;585.73;71.35;;;;;63.16;174.0;100.0;100.0;500.0;;500.0;500.0;;0.0;27.0;0.0
50391;Пинцет для бровей прямой;307010953;4638290217493;REVOLUT;текущий;16;8;7;10;8;10;5;7;8;8;5;11;10;54;15;12;12;5;6;11;7;68;9;10;14;8;1;0;4;46;2;1;2;0;2;1;1;9;1;2;1;1;3;0;1;9;2;0;0;0;0;0;1;3;0;   ;1135;113.0;250.0;1010.0;61.83;1579.0;43.0;1.0;0.0;0.0;;;;150.33;Низкая;;;213.0;213.0;Невыгодный;0.0;1.13;1.13;https://wildberries.ru/catalog/37364996/detail.aspx;0.0;252.0;0.04319883980258816;3.0;3.0;;237.0;50.8;231.0;45.71;0.0;-150.33;225.0;40.62;0.0;-150.33;Health&Beauty;1444.55;36.79;;;;;40.34;250.0;;;;;;;;110.0;3.0;0.0
50400;Скотч для наращивания ресниц пластиковый, 2 шт по 9 м;313984350;7432141557162;REVOLUT;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;0.0;199.0;1010.0;44.75;0.0;;;0.0;0.0;;;;Нет продаж;Нет продаж;;;0.0;0.0;;0.0;0.0;0.0;;0.0;14.0;0.002399935544588231;3.0;3.0;;;;;;;;;;;;Health&Beauty;;13.0;;;;;22.54;;;;;;;;;0.0;0.0;0.0
50401;Скотч для наращивания ресниц бумажный, 2 шт по 9м;314045637;7432141557165;REVOLUT;отказ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;0.0;169.0;1010.0;32.7;1.0;;;0.0;0.0;;;;0.0;Высокая;;;0.0;0.0;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;Health&Beauty;;-6.71;;;;;13.11;;;;;;;;;0.0;0.0;0.0
