Артикул;Наименование;Номенклатура;Баркод;ТМ;Статус;20-February-2024;21-February-2024;22-February-2024;23-February-2024;24-February-2024;25-February-2024;26-February-2024;27-February-2024;28-February-2024;29-February-2024;01-March-2024;02-March-2024;03-March-2024;26-February-03-March;04-March-2024;05-March-2024;06-March-2024;07-March-2024;08-March-2024;09-March-2024;10-March-2024;04-March-10-March;11-March-2024;12-March-2024;13-March-2024;14-March-2024;15-March-2024;16-March-2024;17-March-2024;11-March-17-March;18-March-2024;19-March-2024;20-March-2024;21-March-2024;22-March-2024;23-March-2024;24-March-2024;18-March-24-March;25-March-2024;26-March-2024;27-March-2024;28-March-2024;29-March-2024;30-March-2024;31-March-2024;25-March-31-March;01-April-2024;02-April-2024;03-April-2024;04-April-2024;05-April-2024;06-April-2024;07-April-2024;01-April-07-April;08-April-2024;     ;Остаток;Остатки FBS;Цена;Цена до скидки;Наценка;Остаток на РЦ;Остаток РЦ Иркутск;В резерве;                                  ;Остаток в Невинномысске;Наценка_Невинномысск_монопалета;Остаток в Екатеринбург - Испытателей 14г;Остаток в Екатеринбург - Перспективный 12;Остаток в Новосибирске;          ;Стоимость логистики;Выручка;Доля выручки;Итого наценка;Цена_Товары для акции_Распродажа неходового товара_идет;Наценка_Товары для акции_Распродажа неходового товара_идет;Цена_Товары для акции_СКИДКИ ПРОСТО КОСМОС_идет;Наценка_Товары для акции_СКИДКИ ПРОСТО КОСМОС_идет;Спринт вб;Спринт озон;Новый баркод;Разница в цене предыдущего дня;Стандартное отклонение цен за последние 7 дней;Стандартное отклонение цен за последние 3 дня;Отличие максимальной цены от минимальной за 3 дня;Склад_Иркутск;Склад_Омск;ПСР;Склад_Поставщик_Химки;статус рекламы;прибыль с единицы товара;Коледино 10.11;Электросталь 3.11;Екатеринбург 20.11;Екат доп;Краснодар 13.11;Шушары 8.11
A1813;Коврик TPE без лого цвет оранжево-красный + серый;33476756.0;7432141556416.0;Shark Fit;отказ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;1006.0;6288.0;-11.5;1.0;;;;0.0;-6.44;;;;;192.60000000000002;0.0;0.0;;;;;;;;;;213.29;;;0.0;;;0.0;;-82.39;;;;;;
A1814;Коврик TPE без лого цвет премиально серый + черный;33476757.0;7432141556419.0;Shark Fit;отказ;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;930.0;6200.0;-17.02;4.0;;;;0.0;-11.96;;;;;192.60000000000002;0.0;0.0;;;;1249.0;6.16;;;;;197.45;;;0.0;;;0.0;;-121.96;;;;;;
A1815;Коврик TPE без лого цвет пурпурный + тил;33476758.0;7432141556422.0;Shark Fit;отказ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;892.0;5947.0;-19.78;3.0;;;;0.0;-14.72;;;;;192.60000000000002;0.0;0.0;;;;;;;;;;189.04;;;0.0;;;0.0;;-141.75;;;;;;
A1816;Коврик TPE без лого цвет желтый + серый;33476759.0;7432141556425.0;Shark Fit;отказ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;889.0;6357.0;-20.0;3.0;;;;0.0;-14.94;;;;;192.60000000000002;0.0;0.0;;;;;;;;;;189.04;;;0.0;;;0.0;;-143.31;;;;;;
A1817;Коврик TPE без лого цвет розовый + серый;33476760.0;7432141556428.0;Shark Fit;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;1784.0;8498.0;45.03;0.0;;;;0.0;50.08;;;;;192.60000000000002;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;322.69;;;;;;
A1840;Коврик NBR цвет черный с красной кайомкой;34167243.0;7432141556455.0;Shark Fit;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;2784.0;6961.0;178.76;0.0;;;;0.0;186.03;;;;;268.2;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;925.56;;;;;;
A1841;Коврик NBR цвет фиолетовый с фиолетовой кайомкой;34167244.0;7432141556458.0;Shark Fit;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;1511.0;7557.0;2.95;0.0;;;;0.0;7.25;;;;;268.2;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;25.72;;;;;;
A1842;Коврик NBR цвет серый с более серой кайомкой;34167245.0;7432141556461.0;Shark Fit;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;2029.0;7249.0;102.84;0.0;;;;0.0;110.1;;;;;268.2;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;532.45;;;;;;
A1850;Двойной массажный мяч 8х16 см;34838507.0;7432141556464.0;Shark Fit;текущий;10;2;7;4;3;5;7;6;11;4;8;7;5;48;4;8;7;4;3;5;6;37;8;7;3;7;12;8;3;48;9;4;1;0;1;0;0;15;0;2;0;0;0;0;0;2;0;1;0;2;2;0;0;5;0;     ;0;17.0;620.0;5167.0;124.24;4.0;238.0;;;0.0;130.68;;;;;66.60000000000001;0.0;0.0;;;;;;;;4674692845445.0;;;;;17.0;;;0.0;;181.19;;;;240.0;;
A1851;Двойной массажный мяч 12х24 см;34838871.0;7432141556467.0;Shark Fit;текущий;8;5;0;3;3;5;3;4;4;1;3;1;7;23;1;3;2;4;4;4;3;21;3;1;2;0;3;4;4;17;5;4;2;4;3;0;4;22;4;1;5;1;1;0;2;14;1;1;2;5;4;5;1;19;0;     ;58;15.0;840.0;3360.0;109.73;4.0;213.0;;;0.0;126.33;5.0;37.0;16.0;;104.4;0.0;0.0;;;;744.0;85.76;;;4645998947942.0;;;;;15.0;;;0.0;;228.77;;;;;;
A1870;Валик 45 на 15 см;34839159.0;7432141556470.0;Shark Fit;текущий;1;3;2;3;0;3;1;2;4;3;2;2;0;14;0;2;1;1;1;1;3;9;1;4;2;6;9;1;8;31;4;0;1;4;4;0;3;16;2;1;1;4;3;3;4;18;2;3;6;6;2;3;3;25;3;     ;250;36.0;1320.0;10154.0;79.16;3.0;517.0;;;0.0;88.22;0.0;36.0;50.0;;167.4;3960.0;0.18378582083110176;;;;1123.0;53.17;;;4689446254657.0;;;;;36.0;;;0.0;;312.49;;;;;;
A1871;Валик 60 на 15 см;34839395.0;7432141556473.0;Shark Fit;текущий;8;11;1;2;2;0;2;4;1;2;2;2;8;21;0;5;5;5;2;1;0;18;4;6;1;6;1;3;3;24;0;0;2;0;3;6;4;15;6;3;7;1;5;2;5;29;1;3;3;3;1;2;5;18;3;     ;173;17.0;1712.0;14267.0;98.61;10.0;234.0;1.0;;0.0;106.74;0.0;0.0;27.0;;217.80000000000004;5136.0;0.23836464035064106;;;;1540.0;78.78;;ТЗ 13 (1.08-11.08);4686679567851.0;;;;;16.0;;0.0;1.0;;445.2;;;;100.0;;
A1872;Валик 90 на 15 см;34839555.0;7432141556476.0;Shark Fit;текущий;0;1;0;0;0;0;2;1;0;0;0;0;1;4;2;0;1;1;0;1;1;6;0;1;0;0;1;0;0;2;0;2;0;1;0;0;0;3;0;0;0;1;1;1;0;3;1;1;0;0;2;0;0;4;1;     ;0;16.0;2869.0;15944.0;121.1;4.0;234.0;;;0.0;126.61;;;;;293.40000000000003;2869.0;0.1331518989809169;;;;2623.0;102.58;;;4693797445282.0;;;;;16.0;;0.0;0.0;;837.27;;;;;;
A1873;Массажный мяч черный ;83746702.0;7432141556478.0;Shark Fit;текущий;18;32;21;16;20;17;22;22;18;21;14;12;21;130;21;17;21;33;26;8;17;143;26;16;16;21;19;4;6;108;10;12;14;15;4;0;1;56;1;1;2;1;3;0;1;9;0;0;0;1;1;1;0;3;0;     ;0;0.0;360.0;474.0;180.79;0.0;;;;0.0;182.56;;;;;54.0;0.0;0.0;;;;;;;;4695583994783.0;;;;;0.0;0.0;;0.0;;101.87;;;;;;
A1874;Массажный мяч зеленый ;83746703.0;7432141556480.0;Shark Fit;текущий;21;20;17;11;12;12;11;13;22;7;9;9;13;84;12;10;7;5;1;0;2;37;1;0;0;2;1;3;1;8;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;360.0;554.0;180.79;0.0;3.0;;;0.0;182.56;;;;;54.0;0.0;0.0;;;;;;;;4684289434778.0;;;;;0.0;;;0.0;;101.87;;;;;;
A1901;Пресс для чеснока;18895525.0;7432141556023.0;Shiny Kitchen;текущий;0;0;2;0;1;0;1;0;1;2;1;2;1;8;3;0;0;0;0;0;0;3;1;0;0;0;2;1;2;6;1;2;0;0;1;1;3;8;1;0;2;2;0;1;0;6;2;1;3;0;1;1;2;10;2;     ;996;61.0;469.0;3357.0;26.02;558.0;334.0;9.0;;0.0;26.48;0.0;180.0;0.0;;54.0;938.0;0.04353310604534683;;;;440.0;19.26;;ТЗ 5 (9.06-15.06);4664337943827.0;;;;;23.0;;0.0;38.0;приостановлена;56.69;;;;;100.0;100.0
A2001;Чеснокодавка;18895526.0;7432141556026.0;Shiny Kitchen;текущий;0;0;0;0;1;0;1;0;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;1;1;0;1;0;0;0;3;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;3;0;     ;297;0.0;301.0;2150.0;86.75;0.0;;;;0.0;88.07;;;;;54.0;0.0;0.0;;;;222.0;34.07;;;4669994473755.0;;;;;0.0;;;0.0;;65.99;;;;;;
A2002;Пресс для чеснока, серо-зеленый;43733621.0;7432141556024.0;Shiny Kitchen;отказ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;141.0;336.0;-24.16;4.0;;;;0.0;-22.96;;;;;54.0;0.0;0.0;;;;;;;;;;30.19;;;0.0;;;0.0;;-20.19;;;;;;
A2003;Пресс для чеснока;87737313.0;7432141950066.0;Shiny Kitchen;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;342.0;902.0;104.32;0.0;;;;0.0;105.56;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;83.89;;;;;;
A2004;Орехокол;136358233.0;7432141950612.0;Shiny Kitchen;текущий Дарья;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;2;0;1;0;1;0;0;3;5;1;0;0;0;1;0;0;2;0;1;0;0;0;1;0;2;0;     ;251;0.0;459.0;1022.0;46.73;0.0;3.0;;;0.0;47.3;0.0;0.0;117.0;;54.0;0.0;0.0;;;;436.0;40.01;;ТЗ 11 (20.07-31.07);4654256428840.0;;;;;0.0;;0.0;0.0;;81.13;;;;;100.0;100.0
A2101;Пашотницы красные, 3 шт;25112625.0;7432141556029.0;Shiny Kitchen;текущий;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;     ;0;0.0;370.0;1762.0;248.09;2.0;1.0;2.0;;0.0;250.17;;;;;54.0;370.0;0.017171907501895872;;;;;;;;4686353688353.0;;;;;0.0;;;0.0;активна;119.58;;;;;;
A2102;Пашотницы синие, 3 шт;25112626.0;7432141556032.0;Shiny Kitchen;текущий;0;0;0;1;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;409.0;1281.0;289.14;2.0;;2.0;;0.0;291.22;;;;;54.0;0.0;0.0;;;;;;;;4649967967979.0;;;;;0.0;;;0.0;;139.37;;;;;;
A2103;Диффузор насадка для фена;176118365.0;4656792786361.0;Revolut;текущий Дарья;8;11;5;9;4;4;8;10;13;8;7;5;17;68;6;7;4;5;4;7;9;42;9;13;6;8;6;4;12;58;13;7;8;6;13;2;10;59;10;10;4;3;5;7;3;42;5;6;7;4;6;6;3;37;1;     ;843;17.0;790.0;790.0;72.38;69.0;168.0;1.0;;0.0;82.33;0.0;84.0;11.0;;91.8;790.0;0.03666434304458848;;;;751.0;64.37;;;;;;;;12.0;;;5.0;;190.48;;;;;;
A2201;Стеклянный чайник 700мл;38278978.0;7432141557300.0;Limpide Side;отказ;0;0;0;1;0;0;1;0;1;1;3;0;3;9;0;2;0;0;1;2;1;6;2;0;0;1;3;2;3;11;0;0;1;1;2;1;2;7;1;0;0;0;0;0;0;1;0;1;0;17;3;16;11;48;41;     ;887;58.0;387.0;4311.0;-23.78;833.0;;;;0.0;-18.47;;;;;79.2;15867.0;0.7363963684664373;;;;537.0;-1.05;;ТЗ 22 (8.09-17.09);;;92.57;;;0.0;;0.0;58.0;;-79.62;;;;;;
A2210;Стеклянный чайник 600ml;38279386.0;7432141557408.0;Limpide Side;отказ;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;1;0.0;495.0;3815.0;3.37;4.0;;;;0.0;13.03;;;;;91.8;0.0;0.0;;;;666.0;35.36;;;;;105.9;;;0.0;;0.0;0.0;;9.14;;;;;;
A2211;Стеклянный чайник 1000мл;38279387.0;7432141557405.0;Limpide Side;отказ;1;4;2;1;0;1;0;1;1;2;3;1;0;8;0;3;2;1;2;0;0;8;1;0;0;1;0;6;1;9;0;1;1;0;0;2;0;4;1;0;0;1;1;4;0;7;1;0;0;4;2;3;3;13;4;     ;490;185.0;378.0;3158.0;-24.64;2647.0;;1.0;;0.0;-16.21;;;;;91.8;1512.0;0.0701727679536934;;;;526.0;-0.48;;ТЗ 22 (8.09-17.09), ТЗ 30 (16.10 - 25.10);;;87.97;;;0.0;;0.0;185.0;;-76.57;;;;;;
A2212;Стеклянный чайник 1500ml;38279388.0;7432141557411.0;Limpide Side;отказ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;     ;4;0.0;762.0;6350.0;4.39;0.0;;;;0.0;10.12;;;;;91.8;0.0;0.0;;;;1024.0;33.42;;;;;161.82;;;0.0;;;0.0;;20.12;;;;;;
A2223;Чайник-кувшин, 1900мл;38279443.0;7432141557423.0;Limpide Side;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;;1743.0;3290.0;74.77;0.0;;;;0.0;81.09;;;;;142.20000000000002;0.0;0.0;;;;;;;;;;;;;;;;;;417.36;;;;;;
A2250;"Подставка под чайнки ""сердечки""";38279571.0;7432141557441.0;Limpide Side;отказ;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;2;0;0;0;0;0;1;1;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;     ;0;0.0;304.0;2346.0;-1.1;6.0;;;;0.0;4.52;;;;;66.60000000000001;0.0;0.0;;;;410.0;31.01;;;;;64.83;;;0.0;;;0.0;;-1.84;;;;;;
A2260;Подставка под чайнки;38279572.0;7432141557444.0;Limpide Side;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;546.0;3038.0;81.48;0.0;;;;0.0;87.47;;;;;66.60000000000001;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;127.93;;;;;;
A2261;Чайник стеклянный жаропрочный;160012261.0;4636831789003.0;Limpide Side;текущий Дарья;5;5;4;5;3;8;4;2;4;4;4;9;7;34;8;5;11;5;4;5;2;40;4;4;4;3;2;3;5;25;1;4;6;3;3;1;6;24;1;2;5;2;3;5;7;25;5;3;2;4;2;7;2;25;9;     ;495;28.0;975.0;1109.0;99.03;390.0;17.0;;;0.0;112.89;0.0;129.0;11.0;;117.0;8775.0;0.4072526711598278;;;;898.0;83.5;;;;;;;;1.0;;;27.0;;249.02;;;;;48.0;48.0
A2301;Держатель для полотенец наддверный 23.5 см;18896655.0;7432141556038.0;Birdhouse;текущий;7;6;6;6;11;3;9;13;12;12;10;9;8;73;4;6;0;2;1;0;4;17;0;3;6;1;14;11;5;40;5;3;4;0;6;3;3;24;7;2;6;3;3;2;2;25;2;2;1;4;2;4;3;18;4;     ;796;22.0;301.0;700.0;89.67;327.0;3.0;70.0;;0.0;91.01;;;;;54.0;1204.0;0.05587831522238548;;;;257.0;59.77;;ТЗ 5 (9.06-15.06);4609080047460.0;;;;;0.0;;;22.0;;66.94;;;;;;
A2302;Держатель для полотенец наддверный 36 см;18896656.0;7432141556041.0;Birdhouse;текущий;6;6;9;4;11;8;9;6;7;7;10;8;6;53;2;4;1;5;1;11;3;27;4;5;9;2;5;2;4;31;5;7;10;4;7;6;7;46;5;7;6;5;3;3;6;35;4;3;5;3;4;5;3;27;8;     ;889;6.0;330.0;1138.0;76.15;86.0;2.0;;;0.0;77.24;0.0;3.0;0.0;;54.0;2640.0;0.12252388055406783;;;;286.0;51.89;;ТЗ 11 (20.07-31.07);4626462249274.0;;;;;0.0;;;6.0;;70.07;;;;;;
A2501;Штанга для ванной комнаты телескопическая;18882454.0;7432141556047.0;Birdhouse;текущий;8;3;5;4;7;6;5;11;5;7;7;7;4;46;4;8;2;4;1;2;10;31;11;4;4;6;3;6;2;36;7;7;3;3;3;2;5;30;3;7;7;10;4;0;4;35;3;5;1;3;3;5;4;24;3;     ;458;170.0;1220.0;9385.0;78.35;1550.0;880.0;3.0;;0.0;85.06;0.0;144.0;0.0;;91.8;3660.0;0.16986265258632133;;;;1123.0;65.57;;ТЗ 11 (20.07-31.07);4683692859628.0;;;;;62.0;;0.0;108.0;;305.73;;;;;;
A2501BT;Карниз для ванной телескопический;150753669.0;4606493593362.0;Birdhouse;перезапуск;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;1112.0;5560.0;81.56;0.0;;;;0.0;89.17;;;;;91.8;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;280.82;;;;;;
A2502;Штанга для ванной комнаты телескопическая, черная;88018253.0;7432141950168.0;Birdhouse;текущий;3;3;2;0;0;3;4;3;3;5;5;4;4;28;4;3;2;3;4;3;0;19;5;4;5;3;1;0;8;26;6;2;2;2;3;1;3;19;2;3;3;5;0;2;3;18;0;0;2;1;2;2;2;9;0;     ;474;187.0;1309.0;3119.0;51.21;1906.0;774.0;5.0;;0.0;56.26;1.0;153.0;0.0;;91.8;0.0;0.0;;;;1155.0;35.95;;;4698724472522.0;;;;;54.0;;0.0;133.0;;265.71;;;;;;
A2801;Щетка для уборки пыли, серая;18879083.0;7432141556059.0;Birdhouse;текущий;18;18;18;16;20;36;29;34;20;33;38;28;25;207;27;17;26;14;30;30;21;165;40;31;34;28;28;33;32;226;20;22;26;22;24;28;47;189;32;30;37;24;30;31;27;211;29;28;19;15;21;28;17;157;17;     ;752;140.0;364.0;1517.0;129.2;1481.0;529.0;11.0;;0.0;141.68;0.0;175.0;0.0;;66.60000000000001;6188.0;0.2871885503290045;;;;321.0;99.1;;;4696269242778.0;;;;;37.0;;0.0;103.0;;97.33;;;;;;
A2901;Корзина для белья, голубая;18882455.0;7432141556062.0;Birdhouse;текущий;1;0;1;3;2;2;2;0;2;0;1;0;5;10;0;0;0;0;1;0;3;4;3;2;1;0;1;1;0;8;2;1;1;2;0;1;0;7;0;1;2;1;2;0;3;9;0;1;1;3;1;0;1;7;1;     ;125;2.0;492.0;2460.0;62.74;31.0;1.0;5.0;;0.0;68.4;;;;;66.60000000000001;492.0;0.022833995921439917;;;;466.0;54.49;;;4623476999553.0;;;;;0.0;;0.0;2.0;;104.26;;;;;;
A2902;Корзина для белья, черная;18882456.0;7432141556065.0;Birdhouse;текущий;3;2;1;0;1;1;2;1;1;1;0;1;0;6;0;1;0;0;0;2;1;4;1;3;3;2;3;2;0;14;3;2;2;4;2;1;0;14;3;0;1;0;0;2;0;6;1;1;1;1;1;1;1;7;1;     ;174;5.0;500.0;3125.0;65.28;73.0;3.0;;;0.0;70.94;;;;;66.60000000000001;500.0;0.023205280407967394;;;;447.0;48.46;;;4655698632420.0;;;;;0.0;;0.0;5.0;;108.48;;;;;;
A2903;Корзина для белья, бежевая;18882457.0;7432141556068.0;Birdhouse;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;751.0;2348.0;183.07;0.0;;;;0.0;189.74;;;;;66.60000000000001;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;257.76;;;;;;
A2904;Корзина для белья, фламенко;47831693.0;7432141556069.0;Birdhouse;отказ;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;265.0;1325.0;1.05;4.0;;;;0.0;7.72;;;;;66.60000000000001;0.0;0.0;;;;355.0;34.76;;;;;55.92;;;0.0;;;0.0;;1.48;;;;;;
A2905;Корзина для белья, елки;48036378.0;7432141556072.0;Birdhouse;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;687.0;1677.0;159.1;0.0;;;;0.0;165.78;;;;;66.60000000000001;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;224.01;;;;;;
A2910;Ящики текстильные, 3 шт;137519857.0;7432141950681.0;Birdhouse;текущий Дарья;1;1;2;1;0;1;0;1;1;4;2;0;1;9;3;1;0;4;1;0;5;14;1;1;1;4;3;5;5;20;1;3;3;3;7;1;1;19;3;0;0;2;2;3;2;12;3;1;1;0;4;3;6;18;0;     ;584;44.0;1079.0;2571.0;41.84;352.0;271.0;;;0.0;49.35;33.0;0.0;45.0;;104.4;0.0;0.0;;;;1020.0;35.08;;ТЗ 23 (15.09-24.09);4611422116765.0;;;;;19.0;;0.0;25.0;;192.55;;;;;;
A3001;Набор крючков для рейлинга, 10шт;18882458.0;7432141556071.0;Shiny Kitchen;текущий;1;0;0;6;3;8;3;0;0;0;1;1;4;9;0;6;0;4;2;4;1;17;1;4;4;3;3;4;2;21;5;6;5;6;2;3;13;40;3;10;4;4;6;8;8;43;13;5;3;4;2;6;2;35;1;     ;1133;19.0;301.0;5017.0;114.72;131.0;151.0;;;0.0;116.2;0.0;201.0;75.0;;54.0;301.0;0.01396957880559637;;;;218.0;50.03;;;;;;;;10.0;;0.0;9.0;;77.62;;;;;;
A3101;"Ароматичский диффузор ""Лаванда"" 50мл";29476457.0;7432141556074.0;Flavor Dream;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;460.0;2000.0;68.24;0.0;;;;0.0;68.91;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;101.39;;;;;;
A3102;"Ароматичский диффузор ""Роза"" 50 мл";29582538.0;7432141556077.0;Flavor Dream;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;456.0;2076.0;66.85;0.0;;;;0.0;67.53;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;99.33;;;;;;
A3201;"Ароматичский диффузор премиум ""Чистый аромат лотоса"" 100 мл";29476449.0;7432141556080.0;Flavor Dream;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;601.0;4627.0;22.58;0.0;;;;0.0;22.91;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;69.05;;;;;;
A3202;"Ароматичский диффузор премиум ""Британская груша и лазурь"" 100 мл";29582575.0;7432141556083.0;Flavor Dream;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;587.0;4894.0;6.11;0.0;;;;0.0;6.38;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;22.31;;;;;;
A3204;Искусственное растение плющ садовый;150246524.0;4604139401644.0;Birdhouse;текущий Дарья;1;1;15;3;2;15;4;3;2;5;3;6;6;29;4;10;2;5;12;3;4;40;1;8;2;3;6;8;4;32;11;9;6;15;41;4;5;91;7;13;10;4;5;2;7;48;6;4;6;7;12;11;11;57;5;     ;528;28.0;830.0;1221.0;65.98;339.0;76.0;6.0;;0.0;75.49;0.0;129.0;21.0;;91.8;4150.0;0.19260382738612936;;;;717.0;44.89;ТЗ 15 (10.08-23.08);26.06.2023 - 09.07.2023;;;;;;5.0;;0.0;23.0;;181.76;;;;;;
